id,tweets_en,searchQuery,Sentiment
1720177810101158201,"Mohammed AboHatab.. From all of us!

Our hearts are shattered. Tonight, the nation is bidding farewell to one of its kindest and most passionate journalists in Gaza, the voice of our people who, along with his entire family, was murdered by the Israeli military in Khan Younes.",Gaza,negative
1719860532709097517,"According to some Egyptians
 
Muslim brotherhood in Egypt 👎 

But

Muslim brotherhood in Gaza 👍

Hamas is an offshoot of  Muslim brotherhood, if they are bad for Egypt they are bad for Gaza!",Gaza,negative
1720318725532913815,"We can stand w/the people of Israel --against brutal #terrorist Hamas carnage &still criticize #RightWing Netanyahu bombing & blockade of innocent Palestinians;
#2States solution--in needed;
Stop #RightWingers on both sides from spreading endless war& #extremism",Hamas,negative
1720130214297305424,"There's a real refusal on the part of the Palestinian activists in the West to come to grips with what Hamas really is.

They're not the ANC.

They're most *certainly* not the SCLC or even SNCC in its most radical phase. 

They're ISIS.",Hamas,negative
1720221514593657242,"Almost every Arab media outlet argues, with certainty, that is #Israel is committing war crimes while helpless Palestinians are mere victims. Turns out, it is the opposite. 
According to a Reuters report, #Hamas's kidnapping of civilians and indiscriminate rocket attacks on Israel are proven war crimes. Some of Israel's responses may qualify as war crimes, only if proven that Israel intentionally targeted civilians. 

reuters.com/world/middle-eas…",Hamas,negative
1720080290474021027,"'Police will use new tactics to arrest hate protestors amid Israel-Hamas war'

Officers will use 'sharper interventions' to arrest anyone carrying out hate crimes.

📰 | @EveningStandard  | @standardnews

standard.co.uk/news/london/p…",Hamas,negative
1720218629470605418,"No matter how much you talk about October 7, it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.

No matter how much you talk about how evil and bad Hamas are, it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.

No matter how much you say the words ""human shields"", it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.

No matter how much you accuse Israel's critics of loving terrorists, it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.

No matter how much you accuse Israel's critics of hating Jews, it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.

No matter how many words you use or how much narrative spin you try to put on it or how many ad hominems you throw at the people criticizing what Israel is doing, it will still be a fact that Israel is raining military explosives upon an enclosed area full of children, and that it urgently needs to stop.",Hamas,negative
1720164410369409195,"You can hit those who say ""If Hamas had not carried out the October 7 operation, Israel would not have attacked"" and those who will say, with this video instead of a shovel.👇",Hamas,negative
1720043738150433081,"Hamas is a political party that received the highest number of votes in Palestine through democratic elections. That's why it is a party that is declared unbeliever by structures like ISIS. He did not allow the ISIS mentality to take shelter in Gaza and took drastic measures for this. However, even though he received the highest votes in the democratic elections, international powers did not recognize him and accepted Mahmoud Abbas as the sole interlocutor. Hamas is the common will of all Palestinian people. Such perceptions do not contain any element of truth. You are just a perception agency of Israel. Every tweet you send reveals your identity and shouts that you are a Zionist worshiper. It clearly reveals that you are a complete fraud and hypocrite when it comes to justice and human rights. The total number of deaths in Hamas' attacks against the Israeli terrorist network since its first day of existence is not even one-third of Israel's civilian massacres in a week. To defend a systematic genocidal device like Israel is to be complicit in its crimes, it is murder and barbarism.",Hamas,negative
1720318721518948600,Maybe it was hamas,Hamas,neutral
1720313204633448679,"If Israel is only fighting Hamas, why is it killing journalists?",Hamas,negative
1720219366199902362,"🤡 Israel classifies Russia as a supporter of Hamas

The Israeli Foreign Ministry has said that countries that do not support Tel Aviv's right to ""defend itself"" against militants are supporters of Hamas. These countries also include Russia – Russia’s permanent representative to the UN previously said that Israel, as occupier, does not have the “right of self-defense”.

💬 “I want to send a very clear message to the international community: if you do not condemn Hamas, if you do not support Israel's right to self-defense, then you support Hamas. You are either on the side of Israel or on the side of Hamas,” said Israeli Foreign Ministry spokesperson Lior Hayat.

In Israel's eyes, the ""correct"" countries of course include the United States and its Western puppets. Not only have states failed to condemn the IDF's actions in Gaza, but they have also, unlike the entire UN community, refused to recognize Israel as having committed war crimes.

❗️ Israel's rhetoric is entirely expected: those who do not support the IDF's actions will be labeled anti-Semites. It was for this purpose that the Israeli delegation to the UN previously wore yellow stars, which it had little moral right to wear.",Hamas,negative
1720018662965535184,"[🇮🇱 ISRAEL | 🇵🇸 PALESTINE ]

🔸 Hamas says there will be no stability in the region without “freedom and independence” for Palestinians.",Hamas,negative
1719959731048185873,"Why Do Young Americans Support Hamas? Look at TikTok.

In @TheFP Rep. Mike Gallagher argues that the app is digital fentanyl made by China. And it is brainwashing our youth against the country and our allies.

thefp.com/p/tik-tok-young-am…",Hamas,negative
1720107750271689004,"BREAKING: STATEMENT OF SOMALI PRIME MINISTER HAMZA ABDI BARRE:

""Hamas are not 'terrorist', but rather an Islamic liberation movement, and we will not change our minds even if they cut off our heads""",Hamas,negative
1720302255617032622,"I won't be surprised if Hamas toilet cleaners tweet these pics with captions like ""Palestinian kids got injured in Israeli attack"".",Hamas,negative
1720318724463284246,"The Japanese government's position is shameful?! Ok, what is the position of the rest of the Arab governments? Just denounce and reject? Does this make sense, for God's sake?",Palestine,negative
1720318723821609112,Surrounded because you dont belong there. Like a cat in a horse pen. All Palestine 1947,Palestine,negative
1719617406203723970,Really need leni to make a statement in support of palestine so these annoying kakampinks and their liberal brain rot finally shut up about their blatant ignorance on literal world history,Palestine,negative
1720025378830549338,"November 15 is Palestine Independence Day.

Let's celebrate Palestine Independence Day on November 15th, as a sign of support for the struggle for the liberation of Palestine!",Palestine,positive
1720063094922047955,"“You can’t behold evil and then return and not speak on it.”

Ta-Nehisi Coates speaks about how an experience in Palestine illuminated the connections between the African American and Palestinian liberation struggles, and the moral responsibility to speak out.",Palestine,neutral
1720159464202895682,Free Palestine! 💔🇵🇸,Palestine,neutral
1720257977322733956,"Just want to say a massive thank you to the Aussie media.

Your evil support for a genocide in Palestine is turning heaps more people to independent media and social media.

Should we restart @TrueCrimeWeekly??",Palestine,negative
1719966632632869134,"Tyrant Israel is destroying cemeteries to build parks!

A Palestinian mother clings to her son's grave to protect it!
But Israeli soldiers are dragging this mother away!

Everyone is silent on this atrocities!
#Palestine #GazaGenocide #StopGenocideInGaza",Palestine,negative
1720232513388585460,"Nearly 9,000 Palestinians have been murdered. 3,000 were children. This is senseless. This is genocide. It needs to end. Ceasefire now. I’m sick that our tax dollars are funding air strikes that are wiping out an entire generation of people. Free Palestine.",Palestine,negative
1720197605387309399,"AN ANIMATED FILM ON PALESTINE INTENDED FOR COLLEGE STUDENTS DEPROGRAMMED

Wardi is an animated film about a little Palestinian refugee girl. Its director, the Norwegian Mats Grorud, himself spent a year in the Palestinian camps in Lebanon.",Palestine,neutral
1720173828289032693,"You’re literally back tracking from you’re original point, bc you just realized how stupid you sound. NOW all of sudden you understand sovereignty when it comes to the Aztecs, but not Palestine? Palestine that was recognized by the British & the Ottomans, that had land laws, currency, passports etc?

yeah, buy me that plane ticket but make sure it’s to Omaha so I can knock you over the head a few times with Stalin’s national question, you moronic fuck",Palestine,negative
